Rentree_Scolaire,Region,Academie,Departement,Commune,Numero_Du_College,Denomination_Principale,Patronyme,Secteur,Nombre_D_Eleves_Total,PRIVE,PUBLIC,priporitaire
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752799K,ETAB.REGIONAL ENSEIGNT ADAPTE,CROCE SPINELLI,PUBLIC,15,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752901W,COLLEGE PRIVE,SAINTE-ELISABETH,PRIVE,361,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752935H,COLLEGE PRIVE,ECOLE JEANNINE MANUEL,PRIVE,810,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0753256G,ETAB.REGIONAL ENSEIGNT ADAPTE,ALEXANDRE DUMAS,PUBLIC,51,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750588G,LP LYCEE DES METIERS,RENE CASSIN,PUBLIC,39,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752547L,COLLEGE,CLAUDE BERNARD,PUBLIC,339,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752550P,COLLEGE,JEAN DE LA FONTAINE,PUBLIC,788,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752926Y,COLLEGE PRIVE,GERSON,PRIVE,618,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752553T,COLLEGE,HONORE DE BALZAC,PUBLIC,842,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752927Z,COLLEGE PRIVE,SAINT-MICHEL DES BATIGNOLLES,PRIVE,715,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750546L,COLLEGE,GEORGES CLEMENCEAU,PUBLIC,344,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752252R,COLLEGE,HECTOR BERLIOZ,PUBLIC,404,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0753206C,COLLEGE PRIVE,SINAI,PRIVE,158,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0753381T,COLLEGE PRIVE,SAINT-VINCENT,PRIVE,758,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0755433Y,COLLEGE,AIME CESAIRE,PUBLIC,384,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752695X,COLLEGE,GUILLAUME BUDE,PUBLIC,414,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0753369E,COLLEGE PRIVE,BETH HANNA,PRIVE,404,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0755747P,COLLEGE,SUZANNE LACORE,PUBLIC,370,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0751703U,COLLEGE,JEAN-BAPTISTE POQUELIN,PUBLIC,312,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750478M,COLLEGE,JEAN-BAPTISTE CLEMENT,PUBLIC,418,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750508V,LYCEE PROFESSIONNEL,CHARLES DE GAULLE,PUBLIC,11,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750591K,COLLEGE,HENRI MATISSE,PUBLIC,536,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750808W,LYCEE PROFESSIONNEL,ETIENNE DOLET,PUBLIC,29,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0750828T,ETAB.REGIONAL ENSEIGNT ADAPTE,EDITH PIAF,PUBLIC,23,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752557X,COLLEGE,MAURICE RAVEL,PUBLIC,330,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752696Y,COLLEGE,LEON GAMBETTA,PUBLIC,539,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0754007Y,COLLEGE PRIVE,SAINTE-LOUISE,PRIVE,503,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0754355B,COLLEGE,ROBERT DOISNEAU,PUBLIC,433,0,1,1
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0751790N,COLLEGE,PIERRE ALVISET,PUBLIC,596,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752187V,COLLEGE,JACQUES PREVERT,PUBLIC,301,0,1,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752874S,COLLEGE PRIVE,ECOLE ALSACIENNE,PRIVE,676,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0754025T,LYCEE POLYVALENT PRIVE,SAINT-NICOLAS,PRIVE,48,1,0,0
2022,ILE-DE-FRANCE,PARIS,PARIS,PARIS,0752534X,COLLEGE,LAMARTINE,PUBLIC,383,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ATHIS-MONS,0910025H,COLLEGE,WOLFGANG AMADEUS MOZART,PUBLIC,630,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRETIGNY-SUR-ORGE,0911490A,COLLEGE,PABLO NERUDA,PUBLIC,577,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRUNOY,0910009R,COLLEGE,LOUIS PASTEUR,PUBLIC,782,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BURES-SUR-YVETTE,0910967G,COLLEGE,LA GUYONNERIE,PUBLIC,523,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,CORBEIL-ESSONNES,0910829G,COLLEGE PRIVE,SAINT-SPIRE,PRIVE,989,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,CORBEIL-ESSONNES,0911024U,COLLEGE,LOUISE MICHEL,PUBLIC,573,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,DRAVEIL,0910016Y,COLLEGE,ALPHONSE DAUDET,PUBLIC,747,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EPINAY-SUR-ORGE,0910017Z,COLLEGE,ANDRE MAUROIS,PUBLIC,655,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ETRECHY,0911447D,COLLEGE,LE ROUSSAY,PUBLIC,532,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,0911444A,COLLEGE,MONTESQUIEU,PUBLIC,480,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,0911865H,COLLEGE,PAUL ELUARD,PUBLIC,617,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GIF-SUR-YVETTE,0911354C,COLLEGE,LES GOUSSONS,PUBLIC,785,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,JUVISY-SUR-ORGE,0911028Y,COLLEGE,FERDINAND BUISSON,PUBLIC,589,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LA NORVILLE,0911152H,COLLEGE,JEAN MOULIN,PUBLIC,841,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LARDY,0912276E,COLLEGE,GERMAINE TILLION,PUBLIC,497,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LA VILLE-DU-BOIS,0911751J,COLLEGE PRIVE,SACRE COEUR,PRIVE,1015,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LIMOURS,0910028L,COLLEGE,MICHEL VIGNAUD,PUBLIC,783,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MARCOUSSIS,0911032C,COLLEGE,PIERRE MENDES FRANCE,PUBLIC,477,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MAROLLES-EN-HUREPOIX,0911572P,COLLEGE,SAINT EXUPERY,PUBLIC,612,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MONTGERON,0910817U,COLLEGE PRIVE,SAINTE-THERESE,PRIVE,645,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MONTLHERY,0911345T,COLLEGE,PAUL FORT,PUBLIC,954,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MORSANG-SUR-ORGE,0911488Y,COLLEGE,CHARLES PEGUY,PUBLIC,517,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ORSAY,0911143Y,COLLEGE,ALEXANDRE FLEMING,PUBLIC,603,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,0911034E,COLLEGE,CESAR FRANCK,PUBLIC,680,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAINT-GERMAIN-LES-ARPAJON,0911899V,COLLEGE,ROLAND GARROS,PUBLIC,580,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAVIGNY-SUR-ORGE,0910716J,COLLEGE,JEAN MERMOZ,PUBLIC,327,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAVIGNY-SUR-ORGE,0911252S,COLLEGE,LES GATINES-RENE CASSIN,PUBLIC,1016,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAVIGNY-SUR-ORGE,0912142J,LPO LYCEE DES METIERS,GASPARD MONGE,PUBLIC,24,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SOISY-SUR-SEINE,0912086Y,COLLEGE,DE L ERMITAGE,PUBLIC,521,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VIGNEUX-SUR-SEINE,0911146B,COLLEGE,HENRI WALLON,PUBLIC,716,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VILLABE,0912257J,COLLEGE,ROSA PARKS,PUBLIC,553,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VILLEBON-SUR-YVETTE,0911750H,COLLEGE PRIVE,ILE DE FRANCE,PRIVE,503,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ASNIERES-SUR-SEINE,0921622N,COLLEGE,AUGUSTE RENOIR,PUBLIC,752,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BAGNEUX,0921778H,COLLEGE,JOLIOT CURIE,PUBLIC,388,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOULOGNE-BILLANCOURT,0920905J,COLLEGE PRIVE,SAINT JOSEPH,PRIVE,845,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOULOGNE-BILLANCOURT,0922443F,LPO LYCEE DES METIERS,ETIENNE-JULES MAREY,PUBLIC,22,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CHATENAY-MALABRY,0921181J,COLLEGE,PIERRE BROSSOLETTE,PUBLIC,572,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CLAMART,0920068Z,COLLEGE,MAISON-BLANCHE,PUBLIC,820,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CLAMART,0920854D,COLLEGE,DES PETITS PONTS,PUBLIC,621,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COLOMBES,0920592U,COLLEGE,MOULIN JOLY,PUBLIC,577,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,0921625S,LP LYCEE DES METIERS,PAUL PAINLEVE,PUBLIC,24,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,GARCHES,0920810F,ETAB.REGIONAL ENSEIGNT ADAPTE,JEAN MONNET,PUBLIC,36,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,GARCHES,0920881H,COLLEGE,HENRI BERGSON,PUBLIC,615,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,GENNEVILLIERS,0921541A,COLLEGE,PASTEUR,PUBLIC,723,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,0920877D,COLLEGE,HENRI MATISSE,PUBLIC,506,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,0921396T,COLLEGE,VICTOR HUGO,PUBLIC,543,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,0922610M,COLLEGE,GEORGES MANDEL,PUBLIC,490,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LA GARENNE-COLOMBES,0921162N,COLLEGE,LES VALLEES,PUBLIC,576,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LEVALLOIS-PERRET,0921007V,COLLEGE PRIVE,SAINT JUSTIN,PRIVE,934,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LEVALLOIS-PERRET,0922751R,COLLEGE PRIVE,BETH HILEL,PRIVE,84,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MEUDON,0921554P,COLLEGE,BEL AIR,PUBLIC,445,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MEUDON,0922340U,COLLEGE PRIVE,SAINT PHILIPPE,PRIVE,81,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MONTROUGE,0920855E,COLLEGE,ROBERT DOISNEAU,PUBLIC,466,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NANTERRE,0921589C,COLLEGE,EVARISTE GALOIS,PUBLIC,436,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NEUILLY-SUR-SEINE,0921781L,COLLEGE,THEOPHILE GAUTIER,PUBLIC,562,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NEUILLY-SUR-SEINE,0921912D,COLLEGE PRIVE,STE MARIE,PRIVE,456,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,RUEIL-MALMAISON,0921915G,COLLEGE PRIVE,LA SALLE PASSY BUZENVAL,PRIVE,1153,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SAINT-CLOUD,0920700L,COLLEGE,GOUNOD,PUBLIC,445,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SAINT-CLOUD,0921020J,COLLEGE PRIVE,SAINT-JOSEPH,PRIVE,141,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SCEAUX,0921918K,COLLEGE PRIVE,SAINTE JEANNE D ARC,PRIVE,601,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SEVRES,0921244C,COLLEGE,DE SEVRES,PUBLIC,946,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,VANVES,0921240Y,COLLEGE,SAINT EXUPERY,PUBLIC,517,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,VANVES,0921783N,COLLEGE,MICHELET,PUBLIC,571,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,0950884V,COLLEGE,CARNOT,PUBLIC,421,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,0951094Y,COLLEGE,PAUL VAILLANT COUTURIER,PUBLIC,695,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,0951356H,COLLEGE,LUCIE AUBRAC,PUBLIC,689,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARNOUVILLE,0951143B,COLLEGE,JEAN MOULIN,PUBLIC,622,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,AUVERS-SUR-OISE,0951823R,COLLEGE,CHARLES FRANCOIS DAUBIGNY,PUBLIC,485,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BEAUCHAMP,0952086B,COLLEGE,MONTESQUIEU,PUBLIC,553,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BEZONS,0950887Y,COLLEGE,GABRIEL PERI,PUBLIC,764,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BEZONS,0952173W,LYCEE POLYVALENT,EUGENE RONCERAY,PUBLIC,16,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CERGY,0951617S,COLLEGE,GERARD PHILIPE,PUBLIC,550,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CERGY,0952282P,COLLEGE,CAROLINE AIGLE,PUBLIC,183,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,COURDIMANCHE,0951724H,COLLEGE,STE APOLLINE,PUBLIC,718,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,DEUIL-LA-BARRE,0950682A,COLLEGE,DENIS DIDEROT,PUBLIC,596,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,DEUIL-LA-BARRE,0952140K,COLLEGE,EMILIE DU CHATELET,PUBLIC,434,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ECOUEN,0950752B,COLLEGE PRIVE,SAINTE THERESE,PRIVE,456,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ENGHIEN-LES-BAINS,0951504U,COLLEGE PRIVE,NOTRE-DAME,PRIVE,1040,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ERMONT,0950739M,COLLEGE,ANTOINE DE SAINT EXUPERY,PUBLIC,645,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,FRANCONVILLE,0950022H,COLLEGE,BEL AIR,PUBLIC,548,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,FRANCONVILLE,0951100E,COLLEGE,EPINE GUYON,PUBLIC,721,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,FRANCONVILLE,0952088D,COLLEGE,JEAN-FRANCOIS CLERVOY,PUBLIC,495,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,0950023J,COLLEGE,HENRI WALLON,PUBLIC,698,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,0950711G,COLLEGE,PAUL ELUARD,PUBLIC,598,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,0951098C,COLLEGE,PABLO PICASSO,PUBLIC,676,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,0951787B,LPO LYCEE DES METIERS,ARTHUR RIMBAUD,PUBLIC,24,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GONESSE,0951920W,COLLEGE,FRANCOIS TRUFFAUT,PUBLIC,479,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GOUSSAINVILLE,0951050A,COLLEGE,PIERRE CURIE,PUBLIC,573,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GOUSSAINVILLE,0952128X,COLLEGE,GEORGES CHARPAK,PUBLIC,533,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,HERBLAY,0951696C,COLLEGE,GEORGES DUHAMEL,PUBLIC,503,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,HERBLAY,0952205F,COLLEGE,ISABELLE AUTISSIER,PUBLIC,497,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MARGENCY,0951505V,COLLEGE PRIVE,NOTRE-DAME DE BURY,PRIVE,816,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MERIEL,0951991Y,COLLEGE,CECILE SOREL,PUBLIC,561,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MONTIGNY-LES-CORMEILLES,0951154N,COLLEGE,CAMILLE CLAUDEL,PUBLIC,626,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MONTMAGNY,0951909J,COLLEGE,MAURICE UTRILLO,PUBLIC,528,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MONTMORENCY,0951799P,COLLEGE,CHARLES LE BRUN,PUBLIC,515,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,PERSAN,0950934Z,COLLEGE,GEORGES BRASSENS,PUBLIC,816,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,PISCOP,0951817J,ECOLE SECONDAIRE PRIVE,LE LUAT,PRIVE,200,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SAINT-OUEN-L'AUMONE,0951195H,COLLEGE,MARCEL PAGNOL,PUBLIC,729,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SANNOIS,0950722U,COLLEGE,JEAN MOULIN,PUBLIC,604,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SANNOIS,0952136F,COLLEGE PRIVE,SAINT-JEAN L'HERMITAGE,PRIVE,96,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SARCELLES,0950045H,COLLEGE,EVARISTE GALOIS,PUBLIC,600,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SARCELLES,0950947N,LYCEE POLYVALENT,MARYSE CONDE,PUBLIC,21,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SARCELLES,0951682M,COLLEGE PRIVE,TORAT EMET,PRIVE,116,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SARCELLES,0951945Y,COLLEGE,VICTOR HUGO,PUBLIC,463,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,VAUREAL,0951636M,COLLEGE,LES TOUPETS,PUBLIC,456,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,VILLIERS-LE-BEL,0951916S,COLLEGE PRIVE,O R T,PRIVE,262,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,AUBERGENVILLE,0780506B,COLLEGE,ARTHUR RIMBAUD,PUBLIC,741,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,BONNELLES,0781846H,COLLEGE,LES TROIS MOULINS,PUBLIC,326,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,CHAMBOURCY,0781683F,COLLEGE,ANDRE DERAIN,PUBLIC,564,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,CROISSY-SUR-SEINE,0780847X,COLLEGE,JEAN MOULIN,PUBLIC,450,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,FONTENAY-LE-FLEURY,0780185C,COLLEGE,DESCARTES,PUBLIC,623,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,GUYANCOURT,0780581H,COLLEGE,PAUL ELUARD,PUBLIC,522,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,GUYANCOURT,0783378Y,COLLEGE,ARIANE,PUBLIC,360,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,HOUILLES,0780269U,COLLEGE,GUY DE MAUPASSANT,PUBLIC,826,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,HOUILLES,0783253M,COLLEGE,LAMARTINE,PUBLIC,667,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LA CELLE-SAINT-CLOUD,0780036R,COLLEGE,VICTOR HUGO,PUBLIC,565,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LE CHESNAY-ROCQUENCOURT,0781586A,COLLEGE PRIVE,BLANCHE DE CASTILLE,PRIVE,1073,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LES ESSARTS-LE-ROI,0780574A,COLLEGE,LES MOLIERES,PUBLIC,736,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LES MUREAUX,0780572Y,COLLEGE,PAUL VERLAINE,PUBLIC,628,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LES MUREAUX,0781914G,COLLEGE,JEAN VILAR,PUBLIC,570,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LE VESINET,0781105C,COLLEGE,LE CEDRE,PUBLIC,634,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,LIMAY,0782115A,COLLEGE,GALILEE,PUBLIC,624,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MANTES-LA-JOLIE,0781896M,COLLEGE,PASTEUR,PUBLIC,361,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MANTES-LA-JOLIE,0783774D,COLLEGE,ANDRE CHENIER-NOUVEAU COLLEGE,PUBLIC,579,0,1,1
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MARLY-LE-ROI,0780119F,COLLEGE,LOUIS LUMIERE,PUBLIC,938,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MAUREPAS,0780419G,COLLEGE,LOUIS PERGAUD,PUBLIC,673,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MEULAN-EN-YVELINES,0780571X,COLLEGE,HENRI IV,PUBLIC,704,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MONTIGNY-LE-BRETONNEUX,0781263Z,COLLEGE,LA COULDRE,PUBLIC,471,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,MONTIGNY-LE-BRETONNEUX,0783592F,COLLEGE PRIVE,SAMARCANDE,PRIVE,109,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,POISSY,0783358B,COLLEGE,JEAN JAURES,PUBLIC,848,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,RAMBOUILLET,0780846W,COLLEGE,LE RONDEAU,PUBLIC,305,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,RAMBOUILLET,0783338E,COLLEGE PRIVE,SAINTE THERESE,PRIVE,707,1,0,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,ROSNY-SUR-SEINE,0781916J,COLLEGE,SULLY,PUBLIC,544,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,SAINT-GERMAIN-EN-LAYE,0781204K,COLLEGE,MARCEL ROBY,PUBLIC,949,0,1,0
2022,ILE-DE-FRANCE,VERSAILLES,YVELINES,SAINT-GERMAIN-EN-LAYE,0781620M,COLLEGE PRIVE,NOTRE-DAME,PRIVE,910,1,0,0
